cfg_name,model,exptype,diffinit,t,use_loss,attack_seed,other_seed,attack_index,accuracy_self,epsilon_self,accuracy_other,epsilon_other
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,21322,6032,5437,0.6662,0.6910479145318447,0.6734,0.7236033261906093
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,91469,78404,12261,0.6526,0.6304875303522155,0.6496,0.6172814297852316
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,93072,19556,12261,0.6412,0.5805762905507569,0.6406,0.5779692628255989
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,91469,57873,5437,0.6658,0.689249708979631,0.6666,0.6928471955569455
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,93072,34164,5437,0.6632,0.6775873214529137,0.6654,0.6874525750316527
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,79377,91469,12261,0.646,0.6015025906488275,0.6462,0.6023772716647129
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,97560,58881,12261,0.6584,0.6561721874484452,0.6622,0.6731136207394463
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,79377,11025,5437,0.6244,0.5082664413071689,0.6242,0.5074137428573141
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,97560,21303,5437,0.6688,0.7027626392593871,0.6662,0.6910479145318447
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,52684,33916,12261,0.6544,0.6384367483586366,0.6532,0.6331351161899232
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,33916,7427,12261,0.6598,0.6624030788327199,0.6576,0.652617199474383
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,52684,32305,5437,0.6328,0.5442477577071089,0.6242,0.5074137428573141
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,33916,24384,5437,0.6716,0.7154305476251125,0.6644,0.6829644031460886
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,20372,37553,12261,0.6718,0.7163374985222017,0.6766,0.7381903092036015
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,97502,2213,12261,0.6704,0.7099947511325565,0.6772,0.7409337138631867
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,20372,52232,5437,0.6544,0.6384367483586366,0.648,0.6102595207541777
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,97502,71163,5437,0.6636,0.6793786302174963,0.6636,0.6793786302174963
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,18283,66051,12261,0.6658,0.689249708979631,0.6692,0.7045690059631329
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,35161,67950,12261,0.6506,0.6216776163392946,0.6464,0.6032521764433971
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,18283,9930,5437,0.6494,0.6164028871816113,0.6494,0.6164028871816113
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,35161,63200,5437,0.6744,0.7281537725592606,0.6772,0.7409337138631867
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,91611,39978,12261,0.653,0.632252349329572,0.6496,0.6172814297852316
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,59412,76078,12261,0.6584,0.6561721874484452,0.6666,0.6928471955569455
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,91611,76450,5437,0.6528,0.6313698208637023,0.6524,0.6296054773556218
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,59412,58881,5437,0.6478,0.6093828106751233,0.641,0.5797070684323913
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,15275,30496,12261,0.6572,0.6508411994394884,0.6602,0.6641856101812611
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,93296,78461,12261,0.6538,0.6357848515480016,0.6602,0.6641856101812611
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,15275,56565,5437,0.6626,0.6749023197539274,0.6624,0.6740078403492478
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,93296,9320,5437,0.65,0.6190392084062236,0.6456,0.599753898224813
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,95438,5682,12261,0.6388,0.5701595947980271,0.6254,0.5125326550137526
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,6032,9366,12261,0.6628,0.6757970594247072,0.6678,0.6982515303303595
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,95438,5521,5437,0.6792,0.7500977590047782,0.6812,0.7592920018724734
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,6032,55974,5437,0.656,0.6455191315706909,0.6538,0.6357848515480016
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,37553,49036,12261,0.656,0.6455191315706909,0.6548,0.6402058862877071
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,2213,45232,12261,0.6646,0.6838615065313852,0.6624,0.6740078403492478
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,37553,28896,5437,0.6644,0.6829644031460886,0.6714,0.7145238789427668
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,2213,54584,5437,0.6512,0.624318122653506,0.657,0.6499535713186707
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,46674,17505,12261,0.6602,0.6641856101812611,0.6634,0.6784828447562464
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,76729,84908,12261,0.664,0.6811709895132297,0.6652,0.6865544087034524
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,46674,90981,5437,0.6556,0.6437470743160987,0.658,0.6543941942627122
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,76729,56565,5437,0.6812,0.7592920018724734,0.6848,0.7759194668438082
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,66987,66413,12261,0.6608,0.6668613182890205,0.6548,0.6402058862877071
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,62875,73319,12261,0.6672,0.6955481420974836,0.6664,0.6919474203680412
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,66987,62875,5437,0.6622,0.6731136207394463,0.6562,0.6464055275782523
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,62875,24898,5437,0.6598,0.6624030788327199,0.6536,0.6349013668575129
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,54584,1693,12261,0.6678,0.6982515303303595,0.6662,0.6910479145318447
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,96385,94951,12261,0.6498,0.6181602033832486,0.64,0.5753641449035619
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,54584,38705,5437,0.6508,0.6225575513794357,0.6478,0.6093828106751233
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,96385,73319,5437,0.6504,0.6207979144522204,0.6514,0.6251987597562125
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,17448,6032,12261,0.6816,0.7611345215448779,0.6828,0.7666695011595924
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,13432,49122,12261,0.6536,0.6349013668575129,0.6534,0.634018121885464
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,17448,74057,5437,0.652,0.6278420821521787,0.6512,0.624318122653506
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,13432,27476,5437,0.6476,0.6085063277414554,0.6406,0.5779692628255989
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,78871,57160,12261,0.6562,0.6464055275782523,0.6648,0.6847588749333102
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,55289,84444,12261,0.6634,0.6784828447562464,0.6624,0.6740078403492478
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,78871,1830,5437,0.6754,0.7327114528709766,0.6806,0.7565305262858932
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,55289,15984,5437,0.6326,0.5433871380905234,0.6222,0.4988966293961274
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,51197,80368,12261,0.6552,0.6419759937493217,0.6558,0.644632980633109
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,32358,97502,12261,0.664,0.6811709895132297,0.6656,0.6883510082964521
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,51197,75934,5437,0.6818,0.7620562438001162,0.6822,0.7639006158819299
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,32358,35161,5437,0.6614,0.6695393308486575,0.6604,0.6650772576087806
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,34164,54447,12261,0.6612,0.6686464031689698,0.6616,0.6704325159774132
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,27469,72296,12261,0.6574,0.6517290753400995,0.6578,0.6535055722968637
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,34164,17505,5437,0.649,0.6146464932382243,0.6432,0.5892803171589023
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,27469,22085,5437,0.657,0.6499535713186707,0.6612,0.6686464031689698
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,96079,22406,12261,0.6512,0.624318122653506,0.6472,0.6067540416116456
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,11025,40068,12261,0.6526,0.6304875303522155,0.6474,0.607630071528374
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,96079,34782,5437,0.597,0.39298055144591904,0.5726,0.29246704977896737
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,11025,98088,5437,0.6354,0.555453859590853,0.6354,0.555453859590853
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,96065,79923,12261,0.6712,0.7136174919709716,0.6714,0.7145238789427668
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,39284,57873,12261,0.6504,0.6207979144522204,0.6484,0.612013624050499
cifar10_cnn,cnn_cifar,vsvi,True,8000,True,96065,50072,5437,0.66,0.6632942174102643,0.6596,0.6615121939862246
cifar10_cnn,cnn_cifar,fsvi,True,8000,True,39284,99300,5437,0.634,0.5494156210358597,0.626,0.5150945736855667
